신우편번호,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,경도,위도,업종구분
21335.0,22194515,녹십초알로에갈산중앙지사중앙지사,중앙지사,D,소매,D10,건강/미용식품,D10A04,건강식품판매,G47216,건강보조식품 소매업,126.72584169846,37.5111999840804,소매업
21396.0,22202310,K&J드림골프피팅센타,,D,소매,D14,운동/경기용품소매,D14A06,골프용품판매,G47631,운동 및 경기용품 소매업,126.729536654949,37.4927326189288,소매업
21335.0,22164104,그린아카데미보습학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,126.72584933171,37.5114163133657,서비스업
21397.0,22216852,인터간PC방부개점,부개점,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,126.734865307919,37.4939251086257,서비스업
21415.0,22215502,쉐보레자동차부평바로정비코너,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,126.735725570455,37.4871675621762,서비스업
21410.0,22217362,월드컴퓨터디자인,,F,생활서비스,F03,개인/가정용품수리,F03A07,컴퓨터수리,S95121,컴퓨터 및 사무용 기기 수리업,126.716947842369,37.4849648207548,서비스업
21335.0,22224766,정성자동차공업사,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,126.721380623683,37.5114671335671,서비스업
21391.0,22230519,태웅보석,,D,소매,D26,시계/귀금속소매,D26A03,금은방,G47830,시계 및 귀금속 소매업,126.726885029321,37.4950557635314,소매업
21387.0,22582272,V=B프로그램,,D,소매,D10,건강/미용식품,D10A01,다이어트상품판매,G47216,건강보조식품 소매업,126.719560611626,37.4935259372261,소매업
21377.0,22608108,머리를가꾸는사람들,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.711746007208,37.5034333896541,서비스업
21352.0,22651469,신복건강원,,D,소매,D10,건강/미용식품,D10A07,건강원,G47216,건강보조식품 소매업,126.731718293013,37.502811572724,소매업
21344.0,22528849,웅진코웨이렌탈하우스,,D,소매,D07,가정/주방/인테리어,D07A05,정수기연수기,G47320,가전제품 소매업,126.734777134451,37.5078631175898,소매업
21425.0,22531339,무궁화다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.725065463003,37.487007945638,외식업
21391.0,22501133,나원순대국,,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,126.725688317001,37.4969350251719,외식업
21394.0,22519771,쾌남식당,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.724421700318,37.4929478067751,외식업
21362.0,22513632,롯데쇼핑,롯데마트부평점,D,소매,D03,종합소매점,D03B10,할인점,G47119,기타 대형 종합 소매업,126.704062244448,37.5049982168083,소매업
21358.0,22807661,케이제이헤어샵,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.722061029378,37.5020767627734,서비스업
21351.0,22824873,씨식당,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.732665927834,37.5042904240616,외식업
21404.0,22822335,향원다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.721984958733,37.4906148287158,외식업
21391.0,22676602,진흥다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.725531047305,37.4982037820055,외식업
21404.0,22811510,돈부리김떡순,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.723337286585,37.4895572235053,외식업
21344.0,22812895,T.I.,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.734872619406,37.5075668004045,외식업
21400.0,22814874,김밥토크,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,126.731526896097,37.4907266843659,외식업
21389.0,22819330,그린컴퓨터,,F,생활서비스,F03,개인/가정용품수리,F03A07,컴퓨터수리,S95121,컴퓨터 및 사무용 기기 수리업,126.72247336452,37.4931429996155,서비스업
21363.0,22553015,오케이탕수,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,126.711826259542,37.5046866947725,외식업
21378.0,22553252,아트창조미술,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,126.718650000538,37.5031390651228,서비스업
21404.0,22550283,GS25,S부평역1호점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,126.723337286585,37.4895572235053,소매업
21404.0,22555159,냠냠푸드,,D,소매,D01,음/식료품소매,D01A07,반찬가게,G47219,기타 식료품 소매업,126.723337286585,37.4895572235053,소매업
21362.0,22758722,롯데쇼핑롯데마트부평점델리카2,,D,소매,D03,종합소매점,D03B10,할인점,G47119,기타 대형 종합 소매업,126.704062244448,37.5049982168083,소매업
21388.0,22743176,강남수학,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,126.721039437897,37.498317420431,서비스업
21393.0,23028388,동아파출인력,,F,생활서비스,F05,인력/고용/용역알선,F05A02,인력공급/고용알선,,,126.723009833672,37.4948427387937,서비스업
21388.0,23024913,노체웨딩홀,,F,생활서비스,F17,예식/의례/관혼상제,F17A01,예식장/예식서비스,S96991,예식장업,126.721039437897,37.498317420431,서비스업
21305.0,23038305,청천인쇄,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.703821324328,37.5150059839631,서비스업
21335.0,23046902,하나헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.722874268786,37.5101047201608,서비스업
21351.0,23039220,해나뷰티페이스,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,126.73288633904,37.5053019429291,서비스업
21445.0,23036949,맛좋은칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,126.701330473139,37.4726933206393,외식업
21391.0,23014869,인천댄스스포츠,,R,학문/교육,R07,학원-예능취미체육,R07A17,학원-스포츠/재즈댄스,P85612,레크레이션 교육기관,126.727805737235,37.4961108793582,서비스업
21394.0,23025900,상하이경락,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,126.725597056737,37.4936542869714,서비스업
21363.0,23018361,레인보우마트,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.70920262345,37.5072980645316,서비스업
21389.0,22955966,팔레스여관,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,126.720440257107,37.4930038605147,서비스업
21379.0,22914113,전주한식백반전문,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.721597813476,37.4993956909777,외식업
21323.0,22991524,명진닭한마리,,Q,음식,Q05,닭/오리요리,Q05A01,삼계탕전문,I56111,한식 음식점업,126.733643678278,37.5167080902782,외식업
21404.0,22969420,서울웨딩홀,,F,생활서비스,F17,예식/의례/관혼상제,F17A01,예식장/예식서비스,S96991,예식장업,126.723337286585,37.4895572235053,서비스업
21362.0,22996425,롯데브랑제리,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,126.704062244448,37.5049982168083,외식업
21364.0,22962133,헤어스토리,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.717825459777,37.5063828326712,서비스업
21344.0,22996834,ECC영어,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,126.734271957901,37.508308220119,서비스업
21389.0,22966907,명가한방삼계탕,,Q,음식,Q05,닭/오리요리,Q05A01,삼계탕전문,I56111,한식 음식점업,126.721449727032,37.4928255741874,외식업
21391.0,22828462,삼진방아간,,F,생활서비스,F02,세탁/가사서비스,F02A04,방앗간/정미소,,,126.725688317001,37.4969350251719,서비스업
21370.0,22837817,명가불고기,,Q,음식,Q05,닭/오리요리,Q05A01,삼계탕전문,I56111,한식 음식점업,126.702441533198,37.500619447974,외식업
21394.0,22830839,쉬리,,Q,음식,Q06,양식,Q06A02,돈가스전문점,I56114,서양식 음식점업,126.723904377647,37.4927800338124,외식업
21352.0,22850947,군부대찌게,,Q,음식,Q01,한식,Q01A07,부대찌개/섞어찌개,I56111,한식 음식점업,126.733689723535,37.5039409922218,외식업
21316.0,22857006,모닝헤어타운미용실,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.728550923608,37.5201854036075,서비스업
21352.0,22841052,꽃게랑아구랑,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.733509102721,37.5039210350623,외식업
21351.0,22827608,토암골,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.732665927834,37.5042904240616,외식업
21361.0,22784847,산곡단란주점,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,일반유흥 주점업,126.704027701882,37.5083046090163,외식업
21404.0,22774457,카레야,,Q,음식,Q06,양식,Q06A03,카레전문점,I56119,기타 외국식 음식점업,126.723337286585,37.4895572235053,외식업
21404.0,22784202,부평대만식스넥,,Q,음식,Q04,분식,Q04A05,스낵,I56194,분식 및 김밥 전문점,126.723337286585,37.4895572235053,외식업
21321.0,22784278,왕눈이스넥,,Q,음식,Q04,분식,Q04A05,스낵,I56194,분식 및 김밥 전문점,126.73974019628,37.517413033616,외식업
21332.0,23087995,대동세탁소,,F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,126.724405818331,37.5131577377709,서비스업
21352.0,23097719,3989세탁소,,F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,126.734289335917,37.5019200995254,서비스업
21419.0,23104270,소문난순대국왕족발,,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,126.741923534547,37.4850532274135,외식업
21350.0,23085908,다원헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.740211898526,37.5001182789833,서비스업
21432.0,23097451,이샵헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.714569038596,37.4825782577003,서비스업
21388.0,23077303,삼성영어,교실영어교습소,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,126.720782537953,37.4941518770036,서비스업
21392.0,23190665,헤어케어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.728212773988,37.4947817358675,서비스업
21404.0,23191458,롯데리아,부평역점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,126.723337286585,37.4895572235053,외식업
21351.0,23100140,명상헤어뉴스,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.732523568311,37.5053521124695,서비스업
21345.0,23175390,홈플러스익스프레스,부개점,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,126.739667634812,37.5042391972928,소매업
21336.0,23093875,탈렌트미용실,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.730210581837,37.5103640261267,서비스업
21369.0,23090337,재성인테리어,,D,소매,D07,가정/주방/인테리어,D07A01,인테리어/욕실용품/커튼,G47599,그외 기타 분류안된 가정용품 소매업,126.700464227901,37.5057335686229,소매업
21344.0,23390005,컬러풀,,D,소매,D06,가방/신발/액세서리,D06A10,가방/가죽제품소매,G47430,가방 및 기타 가죽제품 소매업,126.732039736475,37.5078788142897,소매업
21344.0,23378689,심플소잉,,D,소매,D25,기타판매업,D25A14,미싱판매,G47599,그외 기타 분류안된 가정용품 소매업,126.734720688834,37.5071867402286,소매업
21388.0,23081422,블랙야크,,D,소매,D14,운동/경기용품소매,D14A08,등산용품판매,G47631,운동 및 경기용품 소매업,126.722282948594,37.4956908580298,소매업
21348.0,23092255,현주피부샵,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,126.738277231327,37.500836475393,서비스업
21344.0,23090260,참조은생협,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.735132163168,37.5082723837335,서비스업
21404.0,23500370,MJ기타샵,,D,소매,D04,취미/오락관련소매,D04A09,악기판매,G47593,악기 소매업,126.721660566746,37.4910708448628,소매업
21396.0,23408769,가스트로펍,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,126.72710582428,37.4940399773993,외식업
21404.0,23503883,김용기명과,,D,소매,D01,음/식료품소매,D01A01,식료품점,G47219,기타 식료품 소매업,126.721276322085,37.491057675846,소매업
21395.0,23507021,헤이마헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.726696209455,37.4935219748549,서비스업
21393.0,23505127,로엠부평사무실,,D,소매,D05,의복의류,D05A03,여성의류전문점,,,126.723801473803,37.4941755206931,소매업
21344.0,23369600,삼산골프피팅,,D,소매,D14,운동/경기용품소매,D14A06,골프용품판매,G47631,운동 및 경기용품 소매업,126.734872619406,37.5075668004045,소매업
21398.0,23379623,미니스톱부개주공점,부개주공점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,126.739503177308,37.4958578466845,소매업
21361.0,23084231,한빛낚시,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.707661880131,37.5081011516289,서비스업
21394.0,23416121,나르지오워킹화,,D,소매,D06,가방/신발/액세서리,D06A01,신발소매,G47420,신발 소매업,126.725283979049,37.4941104349784,소매업
21389.0,23073160,비타민스킨케어,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,126.72261562685,37.4907658150625,서비스업
21344.0,23403308,하우스웨어,,D,소매,D07,가정/주방/인테리어,D07A04,그릇판매,G47592,식탁 및 주방용품 소매업,126.732039736475,37.5078788142897,소매업
21344.0,23488188,까사로,,F,생활서비스,F15,주택수리,F15A01,주택수리종합,S95399,그외 기타 개인 및 가정용품 수리업,126.732039736475,37.5078788142897,서비스업
21393.0,23466534,현대주단,,D,소매,D03,종합소매점,D03A07,혼수전문점,G47190,그외 기타 종합 소매업,126.72553927818,37.4943925093738,소매업
21387.0,23055561,동아세탁소,,F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,126.718565550139,37.496830939702,서비스업
21388.0,23374010,아이더,,D,소매,D05,의복의류,D05A09,남성의류전문점,,,126.722255782841,37.4952941105935,소매업
21388.0,23478539,이디야커피,부평시장역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.722057576334,37.497634646361,외식업
21394.0,23368594,티월드,,D,소매,D12,가전제품소매,D12A05,전화기판매,G47312,통신기기 소매업,126.724540736659,37.4925976898143,소매업
